site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2016,dead_2016,hcom_2016,htot_2016,dbh_2018,dead_2018,plot_id
SAN_A01b,049a,Rinorea guianensis,Violaceae,736657.6946,9668371.538,O,,,,,10.1,False,4
SAN_A01b,050a,Pouteria gongrijpii,Sapotaceae,736661.8231,9668362.216,O,,,,,10.0,False,4
SAN_A01b,051a,,,736664.6811,9668375.569,L,,,,,10.0,False,4
SAN_A01b,052a,Luehea speciosa,Malvaceae,736668.3058,9668359.643,O,,,,,36.6,False,4
SAN_A01b,001a,Rinorea guianensis,Violaceae,736531.4458,9668608.223,O,17.1,False,6.23,13.99,17.7,False,5
SAN_A01b,001b,Protium hebetatum,Burseraceae,736514.3737,9668601.693,O,39.2,False,,,43.3,False,5
SAN_A01b,002a,Protium paniculatum,Burseraceae,736528.635,9668604.919,O,10.8,False,,,11.8,False,5
SAN_A01b,002b,Eschweilera apiculata,Lecythidaceae,736513.4993,9668597.701,O,42.7,False,,,43.4,False,5
SAN_A01b,003a,Aniba parviflora,Lauraceae,736532.7356,9668601.226,O,57.8,False,14.14,23.91,60.9,False,5
SAN_A01b,003b,Geissospermum sericeum,Apocynaceae,736515.1573,9668595.276,O,42.3,False,,,41.4,False,5
SAN_A01b,004a,,,736533.5871,9668601.671,O,10.2,True,,,,True,5
SAN_A01b,004b,Pouteria guianensis,Sapotaceae,736515.772,9668585.053,O,39.3,False,,,39.5,False,5
SAN_A01b,005a,Pouteria sp.,Sapotaceae,736534.3516,9668602.297,O,10.7,False,,,10.8,False,5
SAN_A01b,005b,Eschweilera apiculata,Lecythidaceae,736527.6455,9668586.093,O,38.5,False,,,38.8,False,5
SAN_A01b,006a,Rinorea guianensis,Violaceae,736536.6221,9668604.28,O,18.1,False,,,18.0,False,5
SAN_A01b,006b,Tachigali myrmecophila,Fabaceae,736527.0407,9668580.8,O,47.0,False,17.22,27.01,49.3,False,5
SAN_A01b,007a,Rinorea guianensis,Violaceae,736536.751,9668595.325,O,12.5,False,,,12.5,False,5
SAN_A01b,007b,Pouteria gongrijpii,Sapotaceae,736503.3708,9668578.781,O,48.6,False,,,50.3,False,5
SAN_A01b,008a,Rinorea guianensis,Violaceae,736533.3633,9668593.934,O,16.0,False,,,15.9,False,5
SAN_A01b,008b,Maytenus myrsinoides,Celastraceae,736519.0146,9668583.548,O,38.0,False,12.62,24.1,38.0,False,5
SAN_A01b,009a,Eschweilera coriacea,Lecythidaceae,736540.0571,9668594.762,O,16.4,False,,,16.6,False,5
SAN_A01b,009b,Geissospermum sericeum,Apocynaceae,736503.265,9668582.617,O,36.9,False,,,37.0,False,5
SAN_A01b,010a,Eschweilera ovata,Lecythidaceae,736532.7937,9668591.2,O,15.5,False,,,14.8,False,5
SAN_A01b,010b,Aniba parviflora,Lauraceae,736495.9962,9668586.641,O,37.3,False,23.19,31.17,37.2,False,5
SAN_A01b,011a,Eschweilera coriacea,Lecythidaceae,736532.6246,9668591.137,O,15.5,False,,,14.2,False,5
SAN_A01b,012a,Brosimum acutifolium,Moraceae,736542.0332,9668590.592,O,60.5,False,27.62,40.11,62.4,False,5
SAN_A01b,013a,Rinorea guianensis,Violaceae,736537.407,9668588.181,O,17.0,False,,,27.4,False,5
SAN_A01b,015a,Eschweilera coriacea,Lecythidaceae,736544.9113,9668584.518,O,40.8,False,,,41.2,False,5
SAN_A01b,016a,Pouteria gongrijpii,Sapotaceae,736543.0344,9668582.724,O,11.7,False,,,11.1,False,5
SAN_A01b,017a,Rinorea guianensis,Violaceae,736545.2704,9668580.026,O,22.8,False,11.15,19.79,23.2,False,5
SAN_A01b,018a,Rinorea guianensis,Violaceae,736543.6041,9668579.79,O,29.1,False,,,28.2,False,5
SAN_A01b,019a,Eschweilera coriacea,Lecythidaceae,736539.7209,9668578.612,O,12.6,False,,,13.5,False,5
SAN_A01b,020a,Protium paniculatum,Burseraceae,736538.7229,9668577.16,O,21.5,False,,,21.3,False,5
SAN_A01b,021a,Rinorea guianensis,Violaceae,736541.1541,9668576.007,O,22.0,False,,,18.8,False,5
SAN_A01b,022a,Nectandra cuspidata,Lauraceae,736546.4657,9668575.842,O,10.5,False,,,11.3,False,5
SAN_A01b,023a,Casearia grandiflora,Salicaceae,736540.1832,9668573.062,O,10.9,False,,,11.8,False,5
SAN_A01b,024a,Eschweilera micrantha,Lecythidaceae,736538.6575,9668572.688,O,12.4,False,,,14.0,False,5
SAN_A01b,025a,Guarea guidonia,Meliaceae,736546.3935,9668569.475,O,20.4,False,11.04,15.38,20.9,False,5
SAN_A01b,026a,,,736549.4218,9668568.315,O,14.2,False,,,15.0,False,5
SAN_A01b,027a,Protium hebetatum,Burseraceae,736543.6384,9668565.683,O,34.8,False,,,35.0,False,5
SAN_A01b,028a,Miconia poeppigii,Melastomataceae,736543.2727,9668563.611,O,26.0,False,,,,True,5
SAN_A01b,029a,Abarema jupunba,Fabaceae,736542.1936,9668566.069,O,14.0,False,,,15.0,False,5
SAN_A01b,030a,,,736537.9512,9668573.873,O,26.9,False,,,26.9,False,5
SAN_A01b,031a,Eschweilera ovata,Lecythidaceae,736531.9124,9668581.587,O,17.5,False,,,17.9,False,5
SAN_A01b,032a,Sacoglottis guianensis,Humiriaceae,736539.7149,9668582.012,O,18.6,False,,,,True,5
SAN_A01b,033a,,,736537.7014,9668584.012,O,37.5,False,,,34.7,False,5
SAN_A01b,034a,Protium paniculatum,Burseraceae,736536.2812,9668584.862,O,12.5,False,,,12.7,False,5
SAN_A01b,035a,Neea oppositifolia,Nyctaginaceae,736535.2818,9668584.924,O,14.9,False,,,15.4,False,5
SAN_A01b,036a,,,736535.2779,9668586.686,L,15.3,False,,,15.6,False,5
SAN_A01b,037a,Sacoglottis guianensis,Humiriaceae,736534.9435,9668587.293,O,44.6,False,16.59,22.69,44.6,False,5
SAN_A01b,038a,Pouteria gongrijpii,Sapotaceae,736534.3702,9668588.335,O,11.7,False,,,11.8,False,5
SAN_A01b,039a,,,736527.4673,9668589.73,O,34.8,False,,,35.0,False,5
SAN_A01b,040a,Virola michelii,Myristicaceae,736524.469,9668591.696,O,19.2,False,,,19.4,False,5
SAN_A01b,041a,Neea oppositifolia,Nyctaginaceae,736528.2334,9668593.761,O,10.0,False,,,9.9,False,5
SAN_A01b,042a,Eschweilera ovata,Lecythidaceae,736529.2914,9668595.636,O,13.2,False,,,13.7,False,5
SAN_A01b,043a,Nectandra cuspidata,Lauraceae,736529.0016,9668596.154,O,18.6,False,19.96,28.17,18.5,False,5
SAN_A01b,044a,,,736529.2106,9668597.711,O,22.0,True,,,,True,5
SAN_A01b,045a,Quiina florida,Ochnaceae,736520.437,9668599.472,O,41.7,False,,,42.0,False,5
SAN_A01b,047a,,,736521.6165,9668605.223,O,14.5,True,,,,True,5
SAN_A01b,048a,Inga thibaudiana,Fabaceae,736546.8606,9668568.598,O,,,,,10.5,False,5
SAN_A01b,049a,Maquira coriacea,Moraceae,736544.7503,9668567.992,O,,,,,10.1,False,5
SAN_A01b,001a,Alibertia edulis,Rubiaceae,736420.5893,9668894.714,O,21.5,False,,,21.5,False,6
SAN_A01b,001b,Couratari stellata,Lecythidaceae,736409.7574,9668883.372,O,104.0,False,36.44,48.17,102.3,False,6
SAN_A01b,002a,Rinorea guianensis,Violaceae,736422.253,9668892.173,O,12.2,False,,,12.7,False,6
SAN_A01b,002b,Cecropia ficifolia,Urticaceae,736412.9877,9668870.76,O,38.1,False,,,38.2,False,6
SAN_A01b,003a,Eschweilera ovata,Lecythidaceae,736418.1426,9668889.278,O,15.2,False,,,15.1,False,6
SAN_A01b,003b,,,736419.9646,9668861.201,O,49.8,True,,,,True,6
SAN_A01b,004a,Rinorea guianensis,Violaceae,736419.5412,9668888.997,O,10.1,False,,,10.9,False,6
SAN_A01b,004b,,,736419.8982,9668861.292,O,49.0,True,,,,True,6
SAN_A01b,005a,,,736420.1177,9668888.138,O,18.1,False,,,18.9,False,6
SAN_A01b,005b,Pouteria gongrijpii,Sapotaceae,736419.23,9668858.991,O,38.0,False,15.47,26.71,40.1,False,6
SAN_A01b,006a,,,736419.3046,9668883.655,O,36.6,True,,,,True,6
SAN_A01b,006b,Aniba canelilla,Lauraceae,736421.3474,9668851.711,O,38.0,False,,,38.3,False,6
SAN_A01b,007a,Virola michelii,Myristicaceae,736430.867,9668886.145,O,12.9,False,9.86,10.17,13.0,False,6
SAN_A01b,007b,Maytenus myrsinoides,Celastraceae,736424.883,9668855.253,O,48.5,False,,,49.0,False,6
SAN_A01b,008a,,,736425.2729,9668885.582,O,10.2,True,,,,True,6
SAN_A01b,008b,Caryocar glabrum,Caryocaraceae,736429.9858,9668855.151,O,50.8,False,22.83,34.15,52.5,False,6
SAN_A01b,009a,Protium paniculatum,Burseraceae,736424.0278,9668883.72,O,11.6,False,,,12.1,False,6
SAN_A01b,009b,Luehea speciosa,Malvaceae,736429.0131,9668853.501,O,35.4,False,23.65,33.79,35.9,False,6
SAN_A01b,010a,Pouteria oppositifolia,Sapotaceae,736424.2112,9668882.033,O,24.9,False,,,25.6,False,6
SAN_A01b,010b,,,736429.9138,9668840.234,O,48.5,True,,,,True,6
SAN_A01b,011a,Tetragastris panamensis,Burseraceae,736424.4285,9668879.959,O,13.4,False,,,14.2,False,6
SAN_A01b,011b,Pradosia cochlearia,Sapotaceae,736434.649,9668835.077,O,50.5,False,22.76,30.01,50.6,False,6
SAN_A01b,012a,Pouteria retinervis,Sapotaceae,736423.1403,9668878.384,O,31.2,False,,,30.7,False,6
SAN_A01b,012b,Pouteria cladantha,Sapotaceae,736432.3895,9668832.168,O,60.0,False,22.31,36.39,59.5,False,6
SAN_A01b,013a,,,736428.3524,9668877.587,O,11.3,False,,,11.8,False,6
SAN_A01b,013b,,,736410.2475,9668835.576,O,66.4,True,,,,True,6
SAN_A01b,014a,,,736428.9223,9668878.47,O,12.5,False,,,13.1,False,6
SAN_A01b,014b,Minquartia guianensis,Olacaceae,736418.3625,9668850.696,O,59.9,False,18.98,26.54,61.8,False,6
SAN_A01b,015a,Eschweilera ovata,Lecythidaceae,736431.6953,9668879.503,O,12.2,False,,,13.6,False,6
SAN_A01b,015b,Carapa guianensis,Meliaceae,736410.972,9668857.28,O,37.4,False,,,37.1,False,6
SAN_A01b,016a,Pouteria gongrijpii,Sapotaceae,736431.6804,9668877.773,O,11.5,False,8.9,14.04,11.7,False,6
SAN_A01b,016b,Dipteryx odorata,Fabaceae,736401.6139,9668848.987,O,49.2,False,,,47.7,False,6
SAN_A01b,017a,,,736432.2349,9668876.926,O,16.3,False,,,16.8,False,6
SAN_A01b,017b,Pouteria cladantha,Sapotaceae,736395.7199,9668861.028,O,69.4,False,24.13,39.6,72.6,False,6
SAN_A01b,018a,,,736429.9189,9668873.522,O,13.0,False,,,13.3,False,6
SAN_A01b,018b,Dimorphandra macrostachya,Fabaceae,736403.49,9668867.078,O,42.7,False,,,43.0,False,6
SAN_A01b,019a,Protium paniculatum,Burseraceae,736428.0059,9668869.569,O,12.7,False,,,13.1,False,6
SAN_A01b,020a,Pouteria reticulata,Sapotaceae,736432.5188,9668867.964,O,26.0,False,,,26.5,False,6
SAN_A01b,021a,,,736432.577,9668867.878,O,13.9,False,,,12.8,False,6
SAN_A01b,022a,,,736436.3842,9668868.892,O,13.8,False,,,14.2,False,6
SAN_A01b,023a,Rinorea guianensis,Violaceae,736436.6714,9668870.149,O,11.4,False,,,11.7,False,6
SAN_A01b,024a,Virola elongata,Myristicaceae,736436.7676,9668861.665,O,20.7,False,,,21.3,False,6
SAN_A01b,025a,Protium paniculatum,Burseraceae,736435.4873,9668858.664,O,11.4,False,,,11.7,False,6
SAN_A01b,026a,Inga sp.,Fabaceae,736440.3606,9668862.855,O,14.5,False,,,14.7,False,6
SAN_A01b,027a,Protium paniculatum,Burseraceae,736440.8646,9668862.09,O,12.0,False,,,12.3,False,6
SAN_A01b,028a,Vatairea guianensis,Fabaceae,736437.8216,9668855.262,O,25.1,False,,,25.2,False,6
SAN_A01b,029a,Carapa guianensis,Meliaceae,736443.2151,9668860.153,O,48.9,False,17.6,27.74,50.3,False,6
SAN_A01b,030a,Protium paniculatum,Burseraceae,736443.2728,9668858.434,O,10.7,False,,,10.9,False,6
SAN_A01b,031a,Virola michelii,Myristicaceae,736444.9873,9668860.71,O,29.2,False,,,29.3,False,6
SAN_A01b,032a,Hevea brasiliensis,Euphorbiaceae,736444.953,9668855.883,O,24.2,False,14.02,18.56,24.0,False,6
SAN_A01b,033a,Protium paniculatum,Burseraceae,736444.0661,9668854.815,O,18.1,False,,,18.0,False,6
SAN_A01b,034a,Hevea brasiliensis,Euphorbiaceae,736444.953,9668855.883,O,13.6,False,,,14.2,False,6
SAN_A01b,035a,Sextonia rubra,Lauraceae,736440.7543,9668850.987,O,43.3,False,,,43.2,False,6
SAN_A01b,036a,Symphonia globulifera,Clusiaceae,736449.392,9668856.796,O,28.4,False,,,29.0,False,6
SAN_A01b,037a,Ocotea canaliculata,Lauraceae,736445.2071,9668849.152,O,13.2,False,,,13.5,False,6
SAN_A01b,038a,Maquira coriacea,Moraceae,736443.17,9668852.172,O,10.9,False,,,11.2,False,6
SAN_A01b,039a,Protium paniculatum,Burseraceae,736440.2156,9668851.772,O,10.7,False,,,11.2,False,6
SAN_A01b,040a,,,736440.3106,9668845.396,O,12.7,False,,,13.4,False,6
SAN_A01b,041a,Tetragastris panamensis,Burseraceae,736437.8286,9668848.937,O,27.2,False,,,27.3,False,6
SAN_A01b,042a,Miconia poeppigii,Melastomataceae,736438.5955,9668850.969,O,17.1,False,,,17.8,False,6
SAN_A01b,043a,Eschweilera micrantha,Lecythidaceae,736437.8069,9668853.69,O,11.3,False,,,11.8,False,6
SAN_A01b,044a,Sloanea guianensis,Elaeocarpaceae,736435.0364,9668852.919,O,18.9,False,,,19.4,False,6
SAN_A01b,045a,Pouteria sp.,Sapotaceae,736433.8515,9668853.024,O,12.5,False,,,12.9,False,6
SAN_A01b,046a,Maquira coriacea,Moraceae,736433.1675,9668854.789,O,14.8,False,10.17,13.18,15.3,False,6
SAN_A01b,047a,,,736429.3886,9668858.551,O,23.2,False,,,23.6,False,6
SAN_A01b,048a,Protium paniculatum,Burseraceae,736430.6109,9668862.481,O,12.8,False,,,12.9,False,6
SAN_A01b,049a,Protium paniculatum,Burseraceae,736425.4577,9668863.297,O,10.7,False,,,10.9,False,6
SAN_A01b,050a,Sextonia rubra,Lauraceae,736425.3379,9668865.104,O,121.0,False,25.7,40.11,121.3,False,6
SAN_A01b,051a,Protium paniculatum,Burseraceae,736425.4488,9668868.254,O,12.5,False,,,12.5,False,6
SAN_A01b,052a,Pouteria gongrijpii,Sapotaceae,736428.1426,9668867.699,O,45.2,False,11.63,23.39,46.2,False,6
SAN_A01b,053a,Sagotia racemosa,Euphorbiaceae,736425.3082,9668870.126,O,12.7,False,,,12.9,False,6
SAN_A01b,054a,,,736425.1225,9668872.077,O,56.0,True,3.09,4.29,,True,6
SAN_A01b,055a,Maquira coriacea,Moraceae,736422.9272,9668871.87,O,10.5,False,,,10.6,False,6
SAN_A01b,056a,Sagotia racemosa,Euphorbiaceae,736421.0516,9668868.686,O,12.9,False,,,13.2,False,6
SAN_A01b,057a,Sagotia racemosa,Euphorbiaceae,736419.8341,9668874.604,O,13.6,False,,,14.3,False,6
SAN_A01b,058a,Cordia scabrifolia,Boraginaceae,736418.0764,9668875.408,O,18.5,False,,,18.7,False,6
SAN_A01b,059a,Eschweilera micrantha,Lecythidaceae,736417.5152,9668879.631,O,13.0,False,,,,True,6
SAN_A01b,060a,Tetragastris panamensis,Burseraceae,736417.0798,9668881.989,O,16.0,False,10.74,12.81,16.6,False,6
SAN_A01b,061a,,,736409.4696,9668884.645,O,18.0,False,,,18.4,False,6
SAN_A01b,062a,Theobroma glaucum,Malvaceae,736424.1715,9668886.534,O,,,,,10.8,False,6
SAN_A01b,063a,Nectandra cuspidata,Lauraceae,736413.2977,9668879.432,O,,,,,10.2,False,6
SAN_A01b,064a,Rinorea guianensis,Violaceae,736431.2326,9668857.381,O,,,,,10.3,False,6
SAN_A01b,065a,Eschweilera amazonica,Lecythidaceae,736434.568,9668849.187,O,,,,,10.0,False,6
SAN_A01b,001a,Goupia glabra,Goupiaceae,736240.4925,9669119.554,O,18.5,False,,,19.7,False,7
SAN_A01b,001b,Attalea maripa,Arecaceae,736252.9162,9669083.606,P,35.5,False,5.4,18.13,35.2,False,7
SAN_A01b,002a,Casearia grandiflora,Salicaceae,736246.8458,9669121.411,O,12.7,False,,,13.1,False,7
SAN_A01b,002b,Attalea maripa,Arecaceae,736236.1155,9669068.118,P,37.7,False,5.67,18.4,38.2,False,7
SAN_A01b,003a,,,736244.0205,9669114.932,O,21.0,False,,,22.9,False,7
SAN_A01b,004a,Attalea maripa,Arecaceae,736244.9937,9669113.657,P,26.5,False,,,37.3,False,7
SAN_A01b,005a,Attalea maripa,Arecaceae,736245.7652,9669110.123,P,37.2,False,,,37.6,False,7
SAN_A01b,006a,Bellucia grossularioides,Melastomataceae,736253.5348,9669109.161,O,11.7,False,11.02,16.49,11.6,False,7
SAN_A01b,007a,Inga alba,Fabaceae,736258.1224,9669111.512,O,39.9,False,,,43.6,False,7
SAN_A01b,008a,Xylopia nitida,Annonaceae,736254.4898,9669106.221,O,19.7,False,,,21.5,False,7
SAN_A01b,009a,Casearia grandiflora,Salicaceae,736260.9338,9669108.602,O,16.7,False,,,17.0,False,7
SAN_A01b,010a,Casearia grandiflora,Salicaceae,736254.9695,9669100.586,O,18.7,False,,,18.8,False,7
SAN_A01b,011a,Guatteria schomburgkiana,Annonaceae,736254.1303,9669098.369,O,12.2,False,,,18.8,False,7
SAN_A01b,012a,Vismia guianensis,Hypericaceae,736259.9881,9669102.303,O,11.7,False,,,11.5,False,7
SAN_A01b,013a,Vismia guianensis,Hypericaceae,736259.9881,9669102.303,O,13.8,False,,,12.1,False,7
SAN_A01b,014a,Guatteria schomburgkiana,Annonaceae,736260.65,9669099.761,O,20.7,False,,,22.0,False,7
SAN_A01b,015a,Casearia grandiflora,Salicaceae,736257.2202,9669097.638,O,15.8,False,,,15.9,False,7
SAN_A01b,016a,Vismia latifolia,Hypericaceae,736266.4119,9669100.445,O,14.9,False,8.66,12.83,15.6,False,7
SAN_A01b,017a,Bellucia grossularioides,Melastomataceae,736258.4678,9669092.71,O,13.8,False,,,15.3,False,7
SAN_A01b,018a,Guatteria schomburgkiana,Annonaceae,736266.1767,9669095.765,O,12.2,False,,,12.3,False,7
SAN_A01b,019a,Casearia grandiflora,Salicaceae,736257.4037,9669087.554,O,17.0,False,,,18.1,False,7
SAN_A01b,020a,Rollinia exsucca,Annonaceae,736270.6792,9669089.792,O,13.5,False,,,13.4,False,7
SAN_A01b,021a,Goupia glabra,Goupiaceae,736263.5385,9669086.093,O,12.7,False,,,13.1,False,7
SAN_A01b,022a,Bellucia grossularioides,Melastomataceae,736269.5976,9669086.304,O,18.1,False,12.27,19.94,19.1,False,7
SAN_A01b,023a,Guatteria schomburgkiana,Annonaceae,736274.4614,9669084.775,O,13.0,False,,,14.3,False,7
SAN_A01b,024a,Attalea maripa,Arecaceae,736269.8724,9669081.06,P,36.3,False,,,36.9,False,7
SAN_A01b,025a,Casearia grandiflora,Salicaceae,736268.4479,9669081.305,O,11.1,False,,,12.1,False,7
SAN_A01b,026a,Bellucia grossularioides,Melastomataceae,736262.2285,9669076.485,O,14.5,False,,,16.1,False,7
SAN_A01b,027a,Casearia grandiflora,Salicaceae,736262.2102,9669081.333,O,14.2,False,,,14.6,False,7
SAN_A01b,028a,Inga thibaudiana,Fabaceae,736259.1291,9669085.321,O,10.0,False,,,10.8,False,7
SAN_A01b,029a,Attalea maripa,Arecaceae,736255.5227,9669088.358,P,34.5,False,,,35.0,False,7
SAN_A01b,030a,Casearia grandiflora,Salicaceae,736255.6523,9669091.455,O,16.4,False,,,16.6,False,7
SAN_A01b,031a,Goupia glabra,Goupiaceae,736257.7347,9669093.666,O,12.0,False,,,16.9,False,7
SAN_A01b,032a,Goupia glabra,Goupiaceae,736257.5672,9669093.556,O,16.4,False,,,11.8,False,7
SAN_A01b,033a,Attalea maripa,Arecaceae,736253.1143,9669096.391,P,34.6,False,,,34.5,False,7
SAN_A01b,034a,Attalea maripa,Arecaceae,736248.6098,9669092.369,P,30.4,False,,,30.2,False,7
SAN_A01b,035a,Attalea maripa,Arecaceae,736246.5683,9669099.923,P,35.0,False,,,35.0,False,7
SAN_A01b,036a,Attalea maripa,Arecaceae,736239.2176,9669107.749,P,42.0,False,5.08,17.58,34.2,False,7
SAN_A01b,037a,Attalea maripa,Arecaceae,736241.7632,9669111.142,P,32.2,False,,,32.8,False,7
SAN_A01b,038a,Attalea maripa,Arecaceae,736235.9756,9669116.972,P,30.4,False,,,30.2,False,7
SAN_A01b,039a,Attalea maripa,Arecaceae,736231.9632,9669115.417,P,29.0,False,,,29.6,False,7
SAN_A01b,040a,Swartzia laevicarpa,Fabaceae,736263.6465,9669090.857,O,,,,,10.0,False,7
SAN_A01b,041a,,,736266.5268,9669085.444,O,,,,,11.3,False,7
