site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2013,dead_2013,hcom_2013,htot_2013,dbh_2018,dead_2018,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
PAR_A01,1,,,220633.6463,9633842.234,O,38.6,True,,10.66,,True,T07,,38.6,True,O,10.66,measured,257.3772,207.9407,0.6173,207.9407
PAR_A01,2,,,220611.8547,9633832.153,O,21.8,True,,16.16,,True,T07,,21.8,True,O,16.16,measured,126.6387,93.2132,0.6173,93.2132
PAR_A01,3,Inga marginata,Fabaceae,220607.7367,9633829.207,O,11.8,False,7.64,9.71,"11,8",False,T07,,11.8,False,O,9.71,measured,23.2434,23.2434,0.5518,21.4192
PAR_A01,4,Parkia sp.,Fabaceae,220602.2828,9633830.734,O,41.8,False,15.38,20.91,"45,1",False,T07,,41.8,False,O,20.91,measured,580.313,580.313,0.4553,443.3092
PAR_A01,5,Jacaratia spinosa,Caricaceae,220593.1513,9633823.947,O,55.0,False,15.53,20.86,"56,4",False,T07,,55.0,False,O,20.86,measured,989.2349,989.2349,0.265,445.5657
PAR_A01,6,Dimorphandra macrostachya,Fabaceae,220568.6789,9633815.659,O,42.9,False,15.27,27.17,,True,T07,,42.9,False,O,27.17,measured,788.2951,788.2951,0.695,909.8931
PAR_A01,7,Sapium marmieri,Euphorbiaceae,220548.8489,9633800.746,O,16.3,False,11.62,16.35,"17,8",False,T07,,16.3,False,O,16.35,measured,72.618,72.618,0.41,50.0778
PAR_A01,8,Eschweilera parviflora,Lecythidaceae,220546.7919,9633800.838,O,52.3,False,19.41,32.81,"53,7",False,T07,,52.3,False,O,32.81,measured,1395.0766,1395.0766,0.918,2112.7928
PAR_A01,9,Lecythis idatimon,Lecythidaceae,220531.4853,9633791.197,O,26.9,False,17.2,23.11,"27,8",False,T07,,26.9,False,O,23.11,measured,270.6487,270.6487,0.7986,357.7573
PAR_A01,10,Zygia racemosa,Fabaceae,220479.5825,9633769.57,O,38.2,False,17.48,27.43,"40,0",False,T07,,38.2,False,O,27.43,measured,634.3906,634.3906,0.748,786.6999
PAR_A01,11,Pseudopiptadenia suaveolens,Fabaceae,220476.6294,9633768.321,O,43.9,False,17.26,27.41,"54,4",False,T07,,43.9,False,O,27.41,measured,831.6693,831.6693,0.6797,939.346
PAR_A01,12,Rinorea guianensis,Violaceae,220474.4308,9633762.644,O,20.3,False,15.47,20.35,"20,8",False,T07,,20.3,False,O,20.35,measured,137.9913,137.9913,0.78,178.2627
PAR_A01,13,Poecilanthe effusa,Fabaceae,220466.3315,9633758.719,O,11.7,False,7.34,7.67,"11,7",False,T07,,11.7,False,O,7.67,measured,18.1602,18.1602,0.7125,21.4764
PAR_A01,14,Rinorea guianensis,Violaceae,220465.3024,9633758.317,O,12.0,False,5.65,9.68,"12,1",False,T07,,12.0,False,O,9.68,measured,23.9462,23.9462,0.78,30.9347
PAR_A01,15,,,220435.2346,9633741.258,O,30.5,True,,4.85,,True,T07,,30.5,True,O,4.85,measured,75.3525,68.1704,0.6173,68.1704
PAR_A01,16,Hymenolobium sp.,Fabaceae,220430.5797,9633739.531,O,51.1,False,20.23,29.35,"55,1",False,T07,,51.1,False,O,29.35,measured,1195.8695,1195.8695,0.6528,1298.4319
PAR_A01,17,Eschweilera parviflora,Lecythidaceae,220411.1945,9633728.508,O,51.1,False,31.27,36.91,,True,T07,,51.1,False,O,36.91,measured,1495.6531,1495.6531,0.918,2265.1122
PAR_A01,18,Dimorphandra macrostachya,Fabaceae,220413.3353,9633732.026,O,36.6,False,9.97,19.9,"40,7",False,T07,,36.6,False,O,19.9,measured,426.6349,426.6349,0.695,492.4452
PAR_A01,19,Eschweilera parviflora,Lecythidaceae,220376.0675,9633709.695,O,42.1,False,13.5,25.42,"42,1",True,T07,,42.1,False,O,25.42,measured,712.0503,712.0503,0.918,1078.3743
PAR_A01,20,Jacaranda copaia,Bignoniaceae,220357.1733,9633698.197,O,11.3,False,7.67,9.41,"11,3",True,T07,,11.3,False,O,9.41,measured,20.7154,20.7154,0.3507,12.2641
PAR_A01,21,Inga marginata,Fabaceae,220301.4591,9633667.74,O,12.8,False,9.35,10.75,"14,2",False,T07,,12.8,False,O,10.75,measured,30.0877,30.0877,0.5518,27.7263
PAR_A01,22,Tetragastris altissima,Burseraceae,220298.7887,9633670.506,O,49.7,False,15.44,24.02,"51,7",False,T07,,49.7,False,O,24.02,measured,931.5102,931.5102,0.7079,1094.6087
PAR_A01,23,,,220299.5688,9633666.612,O,15.6,True,,4.02,"15,6",True,T07,,15.6,True,O,4.02,measured,16.9498,15.2956,0.6173,15.2956
PAR_A01,24,Cecropia ficifolia,Urticaceae,220281.7343,9633657.952,O,29.0,False,17.23,23.73,29,True,T07,21.68,29.0,False,O,23.73,measured,321.6268,321.6268,0.266,145.3989
PAR_A01,25,Inga marginata,Fabaceae,220271.4984,9633651.666,O,12.0,False,9.42,12.67,"18,4",False,T07,,12.0,False,O,12.67,measured,31.141,31.141,0.5518,28.697
PAR_A01,26,Jacaranda copaia,Bignoniaceae,220268.022,9633649.688,O,20.4,False,12.12,15.47,"28,0",False,T07,,20.4,False,O,15.47,measured,106.6108,106.6108,0.3507,63.1165
PAR_A01,27,Bocageopsis pleiosperma,Annonaceae,220258.0495,9633647.061,O,36.3,False,8.16,10.1,"36,3",True,T07,,36.3,False,O,10.1,measured,216.5789,216.5789,0.6402,230.7303
PAR_A01,28,Dialium guianense,Fabaceae,220253.8745,9633642.211,O,11.0,False,7.66,10.85,"12,4",False,T07,,11.0,False,O,10.85,measured,22.586,22.586,0.8964,33.4193
PAR_A01,29,Pouteria hispida,Sapotaceae,220250.3229,9633644.505,O,43.8,False,13.38,23.15,"45,2",False,T07,,43.8,False,O,23.15,measured,702.1339,702.1339,0.874,1013.5833
PAR_A01,30,Cordia scabrifolia,Boraginaceae,220236.8416,9633633.754,O,13.7,False,8.6,12.46,,True,T07,,13.7,False,O,12.46,measured,39.6794,39.6794,0.474,31.5245
PAR_A01,31,Tabebuia serratifolia,Bignoniaceae,220217.8647,9633623.233,O,14.7,False,5.82,10.92,"12,4",False,T07,,14.7,False,O,10.92,measured,40.0285,40.0285,0.924,61.0084
PAR_A01,32,Helicostylis sp.,Moraceae,220203.6463,9633615.265,O,18.9,False,11.76,15.48,"19,2",False,T07,,18.9,False,O,15.48,measured,91.9032,91.9032,0.643,98.3261
PAR_A01,33,,,220220.0505,9633624.86,O,45.0,True,,15.27,45,True,T07,27.76,45.0,True,O,15.27,measured,493.1266,379.1969,0.6173,379.1969
PAR_A01,34,Peltogyne leicointei,Fabaceae,220227.0935,9633621.83,O,38.0,False,16.76,27.24,"42,4",False,T07,,38.0,False,O,27.24,measured,623.678,623.678,0.7926,818.3984
PAR_A01,35,,,220217.6349,9633631.507,O,49.6,True,17.2,26.69,"49,6",True,T07,,49.6,True,O,26.69,measured,1028.3883,727.4044,0.6173,727.4044
PAR_A01,36,Jacaratia spinosa,Caricaceae,220286.7957,9633654.994,O,42.5,False,15.24,20.89,"44,4",False,T07,,42.5,False,O,20.89,measured,598.8745,598.8745,0.265,269.7417
PAR_A01,37,Lecythis lurida,Lecythidaceae,220271.3769,9633648.991,O,100.2,False,29.78,35.39,"101,2",False,T07,,100.2,False,O,35.39,measured,5343.9441,5343.9441,0.8633,7622.4839
PAR_A01,38,Bocageopsis pleiosperma,Annonaceae,220292.9233,9633661.685,O,10.9,False,9.14,12.08,"12,0",False,T07,,10.9,False,O,12.08,measured,24.6385,24.6385,0.6402,26.2484
PAR_A01,39,Ocotea glomerata,Lauraceae,220327.1523,9633674.375,O,41.0,False,17.1,23.24,"44,0",False,T07,,41.0,False,O,23.24,measured,619.5284,619.5284,0.508,526.6336
PAR_A01,40,Inga marginata,Fabaceae,220335.4905,9633685.543,O,28.3,False,6.57,17.04,"32,5",False,T07,,28.3,False,O,17.04,measured,221.9536,221.9536,0.5518,204.534
PAR_A01,41,Cecropia ficifolia,Urticaceae,220343.8221,9633689.9,O,11.2,False,6.1,10.27,"13,1",False,T07,,11.2,False,O,10.27,measured,22.1731,22.1731,0.266,10.0239
PAR_A01,42,Poecilanthe effusa,Fabaceae,220410.7923,9633725.979,O,10.5,False,9.45,12.71,,True,T07,,10.5,False,O,12.71,measured,24.0696,24.0696,0.7125,28.465
PAR_A01,43,Zanthoxylum rhoifolium,Rutaceae,220380.541,9633708.777,O,20.1,False,8.86,15.31,,True,T07,,20.1,False,O,15.31,measured,102.5263,102.5263,0.5692,97.3947
PAR_A01,44,Cecropia ficifolia,Urticaceae,220452.346,9633750.413,O,14.7,False,11.26,14.18,"22,4",False,T07,,14.7,False,O,14.18,measured,51.6535,51.6535,0.266,23.3512
PAR_A01,45,Cecropia ficifolia,Urticaceae,220433.4449,9633739.55,O,18.7,False,18.12,21.97,"21,2",False,T07,,18.7,False,O,21.97,measured,126.684,126.684,0.266,57.2704
PAR_A01,46,Inga marginata,Fabaceae,220432.4512,9633738.87,O,20.3,False,9.49,14.76,"20,3",True,T07,,20.3,False,O,14.76,measured,100.8605,100.8605,0.5518,92.9447
PAR_A01,47,Eperua bijuga,Fabaceae,220497.2901,9633768.341,O,46.2,False,14.78,20.31,"46,7",False,T07,,46.2,False,O,20.31,measured,685.7514,685.7514,0.729,829.3028
PAR_A01,48,Eperua bijuga,Fabaceae,220467.9413,9633758.627,O,12.4,False,8.1,13.73,"15,1",False,T07,,12.4,False,O,13.73,measured,35.9076,35.9076,0.729,43.4243
PAR_A01,49,Hevea sp.,Euphorbiaceae,220507.676,9633776.87,O,50.9,False,24.04,27.62,"51,4",False,T07,,50.9,False,O,27.62,measured,1118.4282,1118.4282,0.5029,941.4182
PAR_A01,50,Licania canescens,Chrysobalanaceae,220547.9482,9633795.827,O,41.3,False,12.7,19.49,"41,5",False,T07,,41.3,False,O,19.49,measured,529.2386,529.2386,0.88,769.1145
PAR_A01,51,Lecythis idatimon,Lecythidaceae,220564.319,9633798.401,O,48.6,False,20.1,27.15,"45,2",False,T07,,48.6,False,O,27.15,measured,1004.9259,1004.9259,0.7986,1328.3627
PAR_A01,52,Sapium marmieri,Euphorbiaceae,220591.9395,9633820.55,O,12.5,False,5.61,9.85,,True,T07,,12.5,False,O,9.85,measured,26.3768,26.3768,0.41,18.1896
PAR_A01,53,Inga marginata,Fabaceae,220586.2569,9633818.052,O,11.9,False,13.54,17.61,,True,T07,,11.9,False,O,17.61,measured,42.2464,42.2464,0.5518,38.9308
PAR_A01,54,Pouteria guianensis,Sapotaceae,220582.9006,9633816.267,O,17.1,False,8.44,14.81,"19,0",False,T07,,17.1,False,O,14.81,measured,72.3987,72.3987,0.9295,110.9856
PAR_A01,55,Poeppigia sp.,Fabaceae,220581.4229,9633814.749,O,30.6,False,11.8,22.1,"32,2",False,T07,,30.6,False,O,22.1,measured,333.2083,333.2083,0.735,406.1969
PAR_A01,56,Licania heteromorpha,Chrysobalanaceae,220576.6804,9633813.055,O,15.5,False,12.03,16.86,,True,T07,,15.5,False,O,16.86,measured,67.8268,67.8268,0.8164,91.61
PAR_A01,57,Caryocar villosum,Caryocaraceae,220563.9639,9633800.459,O,58.8,False,17.8,28.98,"58,8",False,T07,,58.8,False,O,28.98,measured,1553.4356,1553.4356,0.758,1951.5279
PAR_A01,58,Bocageopsis pleiosperma,Annonaceae,220604.0657,9633826.036,O,11.6,False,7.53,10.05,,True,T07,,11.6,False,O,10.05,measured,23.2486,23.2486,0.6402,24.7677
PAR_A01,59,,,220597.5352,9633825.015,O,12.0,True,,3.18,,True,T07,,12.0,True,O,3.18,measured,8.0796,7.4715,0.6173,7.4715
PAR_A01,1,Vismia guianensis,Clusiaceae,220712.5324,9633689.543,O,11.2,False,10.47,14.37,16,False,T08,14.79,11.2,False,O,14.37,measured,30.776,30.776,0.475,24.5013
PAR_A01,2,,,220701.8291,9633683.899,O,13.7,True,,4.11,,True,T08,,13.7,True,O,4.11,measured,13.4415,12.0122,0.6173,12.0122
PAR_A01,3,Helicostylis sp.,Moraceae,220683.6714,9633675.456,O,38.3,False,14.69,29.08,41,False,T08,26.42,38.3,False,O,29.08,measured,675.0452,675.0452,0.643,722.2227
PAR_A01,4,Eperua bijuga,Fabaceae,220670.9355,9633672.81,O,40.9,False,19.95,28.29,41,False,T08,26.42,40.9,False,O,28.29,measured,747.0305,747.0305,0.729,903.4098
PAR_A01,5,Theobroma glaucum,Malvaceae,220671.9499,9633667.24,O,16.6,False,12.75,16.1,"16,7",False,T08,,16.6,False,O,16.1,measured,74.1265,74.1265,0.5297,65.6391
PAR_A01,6,Sagotia racemosa,Euphorbiaceae,220659.2539,9633660.659,O,12.7,False,4.81,5.81,"12,7",False,T08,,12.7,False,O,5.81,measured,16.2525,16.2525,0.58,15.7236
PAR_A01,7,,,220644.2629,9633652.642,O,26.5,True,,4.58,,True,T08,,26.5,True,O,4.58,measured,54.1553,49.1065,0.6173,49.1065
PAR_A01,8,Dimorphandra macrostachya,Fabaceae,220615.3039,9633638.955,O,44.3,False,11.03,22.01,"52,7",False,T08,,44.3,False,O,22.01,measured,683.3417,683.3417,0.695,788.7502
PAR_A01,9,Sapium marmieri,Euphorbiaceae,220585.0242,9633622.198,O,13.2,False,6.19,9.46,"13,2",False,T08,,13.2,False,O,9.46,measured,28.2027,28.2027,0.41,19.4488
PAR_A01,10,,,220582.8546,9633621.167,O,32.7,True,,3.45,,True,T08,,32.7,True,O,3.45,measured,61.9112,59.305,0.6173,59.305
PAR_A01,11,Chimarrhis turbinata,Rubiaceae,220567.0891,9633622.124,O,70.6,False,22.03,29.36,72,False,T08,34.55,70.6,False,O,29.36,measured,2248.3161,2248.3161,0.72,2686.1995
PAR_A01,12,Cecropia ficifolia,Urticaceae,220569.7356,9633613.458,O,13.0,False,11.06,13.54,,True,T08,,13.0,False,O,13.54,measured,38.8453,38.8453,0.266,17.5609
PAR_A01,13,Vismia guianensis,Clusiaceae,220565.2099,9633611.75,O,10.1,False,6.59,10.09,11,False,T08,11.38,10.1,False,O,10.09,measured,17.8112,17.8112,0.475,14.1798
PAR_A01,14,Bagassa guianensis,Moraceae,220555.5262,9633606.531,O,11.8,False,7.14,14.16,"13,5",False,T08,,11.8,False,O,14.16,measured,33.5902,33.5902,0.7087,39.5155
PAR_A01,15,Eschweilera parviflora,Lecythidaceae,220547.3757,9633606.982,O,60.8,False,20.68,27.91,"61,8",False,T08,,60.8,False,O,27.91,measured,1598.4611,1598.4611,0.918,2420.8112
PAR_A01,16,Inga marginata,Fabaceae,220540.2304,9633597.194,O,14.4,False,13.94,18.22,"20,2",False,T08,,14.4,False,O,18.22,measured,63.3694,63.3694,0.5518,58.396
PAR_A01,17,Tachigali myrmecophila,Fabaceae,220511.2047,9633585.256,O,36.1,False,15.03,24.58,"37,5",False,T08,,36.1,False,O,24.58,measured,510.4141,510.4141,0.476,407.1847
PAR_A01,18,Rinorea guianensis,Violaceae,220498.4758,9633572.704,O,18.4,False,12.43,19.0,"18,8",False,T08,,18.4,False,O,19.0,measured,106.5243,106.5243,0.78,137.6123
PAR_A01,19,,,220495.1448,9633570.676,O,13.6,True,,4.53,,True,T08,,13.6,True,O,4.53,measured,14.5707,12.8182,0.6173,12.8182
PAR_A01,20,Licania heteromorpha,Chrysobalanaceae,220471.219,9633555.169,O,20.3,False,10.03,11.67,"20,5",False,T08,,20.3,False,O,11.67,measured,80.1963,80.1963,0.8164,108.3168
PAR_A01,21,,,220467.8026,9633553.089,O,18.6,True,,2.82,,True,T08,,18.6,True,O,2.82,measured,16.9041,16.2701,0.6173,16.2701
PAR_A01,22,Vismia guianensis,Clusiaceae,220466.8444,9633552.74,O,15.4,False,13.09,16.04,"15,4",True,T08,,15.4,False,O,16.04,measured,63.7941,63.7941,0.475,50.7876
PAR_A01,23,Sapium marmieri,Euphorbiaceae,220462.3139,9633550.566,O,19.4,False,9.33,14.11,"14,5",False,T08,,19.4,False,O,14.11,measured,88.3462,88.3462,0.41,60.9241
PAR_A01,24,Cecropia ficifolia,Urticaceae,220453.9322,9633545.772,O,11.3,False,8.68,12.03,"18,4",False,T08,,11.3,False,O,12.03,measured,26.3275,26.3275,0.266,11.9019
PAR_A01,25,Pouteria gongrijpii,Sapotaceae,220432.7934,9633534.391,O,10.1,False,5.92,9.99,"10,5",False,T08,,10.1,False,O,9.99,measured,17.6389,17.6389,0.7994,23.3396
PAR_A01,26,Tachigali myrmecophila,Fabaceae,220430.0391,9633535.15,O,41.7,False,15.4,24.94,"46,0",False,T08,,41.7,False,O,24.94,measured,686.0207,686.0207,0.476,547.2755
PAR_A01,27,Jacaranda copaia,Bignoniaceae,220420.5298,9633535.592,O,39.7,False,14.8,22.72,"42,3",False,T08,,39.7,False,O,22.72,measured,569.0551,569.0551,0.3507,336.8959
PAR_A01,28,Schefflera morototoni,Araliaceae,220420.1353,9633528.514,O,36.8,False,18.77,26.59,"39,8",False,T08,,36.8,False,O,26.59,measured,572.1643,572.1643,0.4559,437.6598
PAR_A01,29,Apeiba echinata,Malvaceae,220416.4293,9633524.743,O,14.6,False,6.69,12.92,"17,5",False,T08,,14.6,False,O,12.92,measured,46.5446,46.5446,0.2822,22.2953
PAR_A01,30,Jacaranda copaia,Bignoniaceae,220404.8095,9633518.87,O,30.0,False,13.35,19.79,32,False,T08,22.99,30.0,False,O,19.79,measured,287.8276,287.8276,0.3507,170.4017
PAR_A01,31,Casearia grandiflora,Salicaceae,220408.4583,9633520.551,O,12.2,False,7.68,9.14,"13,9",False,T08,,12.2,False,O,9.14,measured,23.384,23.384,0.77,29.8303
PAR_A01,32,Brosimum rubescens ,Moraceae,220399.8139,9633515.528,O,13.5,False,7.75,12.79,"15,2",False,T08,,13.5,False,O,12.79,measured,39.5529,39.5529,0.8251,53.9802
PAR_A01,33,Cecropia ficifolia,Urticaceae,220373.6774,9633501.603,O,19.1,False,13.35,18.9,"19,1",True,T08,,19.1,False,O,18.9,measured,113.9894,113.9894,0.266,51.5316
PAR_A01,34,Bocageopsis pleiosperma,Annonaceae,220364.9337,9633505.9,O,37.6,False,11.95,19.1,38,False,T08,25.35,37.6,False,O,19.1,measured,432.032,432.032,0.6402,460.2612
PAR_A01,35,,,220360.5599,9633494.328,O,24.5,True,,9.86,"24,5",True,T08,,24.5,True,O,9.86,measured,98.2057,78.5928,0.6173,78.5928
PAR_A01,36,Inga marginata,Fabaceae,220358.6009,9633492.327,O,13.5,False,8.94,10.33,"13,8",False,T08,,13.5,False,O,10.33,measured,32.1095,32.1095,0.5518,29.5895
PAR_A01,37,NI,NI,220345.5447,9633485.542,O,33.1,False,13.32,22.58,"33,1",True,T08,,33.1,False,O,22.58,measured,396.6427,396.6427,0.6173,407.8231
PAR_A01,38,NI,NI,220351.7165,9633488.851,O,18.6,False,13.32,21.13,,True,T08,,18.6,False,O,21.13,measured,120.6846,120.6846,0.6173,124.0864
PAR_A01,39,NI,NI,220331.7235,9633479.477,O,47.0,False,18.49,29.78,"47,5",False,T08,,47.0,False,O,29.78,measured,1030.2585,1030.2585,0.6173,1059.299
PAR_A01,40,Inga marginata,Fabaceae,220327.8537,9633476.188,O,14.7,False,6.35,13.82,"16,4",False,T08,,14.7,False,O,13.82,measured,50.3733,50.3733,0.5518,46.4198
PAR_A01,41,Apeiba echinata,Malvaceae,220289.7146,9633454.463,O,13.9,False,9.75,12.64,"14,5",False,T08,,13.9,False,O,12.64,measured,41.3934,41.3934,0.2822,19.8278
PAR_A01,42,NI,NI,220288.7024,9633454.016,O,20.0,False,12.0,17.72,"23,5",False,T08,,20.0,False,O,17.72,measured,117.104,117.104,0.6173,120.4049
PAR_A01,43,Pouteria sp.,Sapotaceae,220325.0092,9633473.124,O,16.5,False,12.46,18.33,"19,5",False,T08,,16.5,False,O,18.33,measured,83.145,83.145,0.7187,99.1671
PAR_A01,44,Apeiba echinata,Malvaceae,220324.4604,9633472.476,O,16.0,False,7.46,18.52,"16,1",False,T08,,16.0,False,O,18.52,measured,79.0898,79.0898,0.2822,37.8847
PAR_A01,45,,,220294.8638,9633461.32,O,35.3,True,,2.55,"35,3",True,T08,,35.3,True,O,2.55,measured,53.518,53.9708,0.6173,53.9708
PAR_A01,46,,,220302.2316,9633466.55,O,48.2,True,,25.25,,True,T08,,48.2,True,O,25.25,measured,921.246,656.4526,0.6173,656.4526
PAR_A01,47,NI,NI,220360.1399,9633492.266,O,11.0,False,10.93,15.53,14,False,T08,13.49,11.0,False,O,15.53,measured,32.0511,32.0511,0.6173,32.9545
PAR_A01,48,NI,NI,220353.9681,9633488.957,O,18.6,False,10.64,18.67,,True,T08,,18.6,False,O,18.67,measured,106.9515,106.9515,0.6173,109.9662
PAR_A01,49,Pouteria gongrijpii,Sapotaceae,220339.3737,9633472.288,O,39.8,False,12.74,19.94,41,False,T08,26.42,39.8,False,O,19.94,measured,503.4591,503.4591,0.7994,666.172
PAR_A01,50,Lecythis idatimon,Lecythidaceae,220411.5645,9633519.187,O,38.0,False,15.17,24.2,39,False,T08,25.71,38.0,False,O,24.2,measured,555.651,555.651,0.7986,734.488
PAR_A01,51,Lecythis idatimon,Lecythidaceae,220411.3621,9633510.386,O,41.7,False,13.25,20.29,"43,5",False,T08,,41.7,False,O,20.29,measured,560.8846,560.8846,0.7986,741.4061
PAR_A01,52,Dipteryx odorata,Fabaceae,220392.9591,9633505.438,O,62.1,False,17.76,23.51,65,False,T08,33.09,62.1,False,O,23.51,measured,1409.0229,1409.0229,0.9228,2144.6897
PAR_A01,53,,,220410.628,9633528.157,O,53.2,True,,10.18,"53,2",True,T08,,53.2,True,O,10.18,measured,460.2587,380.3824,0.6173,380.3824
PAR_A01,54,Lecythis idatimon,Lecythidaceae,220452.6356,9633544.024,O,14.0,False,6.96,10.05,"15,8",False,T08,,14.0,False,O,10.05,measured,33.5596,33.5596,0.7986,44.3608
PAR_A01,55,Lecythis idatimon,Lecythidaceae,220444.0518,9633534.919,O,59.9,False,12.53,22.11,"61,5",False,T08,,59.9,False,O,22.11,measured,1236.8484,1236.8484,0.7986,1634.9297
PAR_A01,56,Inga alba,Fabaceae,220440.3128,9633529.415,O,48.0,False,12.64,23.55,,True,T08,,48.0,False,O,23.55,measured,853.7028,853.7028,0.5861,834.4101
PAR_A01,57,Inga marginata,Fabaceae,220426.4509,9633529.387,O,11.0,False,1.71,8.5,"11,7",False,T08,,11.0,False,O,8.5,measured,17.798,17.798,0.5518,16.4012
PAR_A01,58,Sapium marmieri,Euphorbiaceae,220496.508,9633569.398,O,10.7,False,10.53,12.28,11,False,T08,11.38,10.7,False,O,12.28,measured,24.1477,24.1477,0.41,16.6524
PAR_A01,59,Eschweilera ovata,Lecythidaceae,220493.7377,9633568.18,O,23.8,False,9.87,12.34,"23,7",True,T08,,23.8,False,O,12.34,measured,115.5214,115.5214,0.9,171.6041
PAR_A01,60,Dialium guianense,Fabaceae,220546.6563,9633592.794,O,39.0,False,9.93,15.17,"39,2",False,T08,,39.0,False,O,15.17,measured,370.5619,370.5619,0.8964,548.3018
PAR_A01,61,Cecropia ficifolia,Urticaceae,220536.7472,9633594.839,O,17.7,False,9.87,12.48,"17,7",True,T08,,17.7,False,O,12.48,measured,65.5254,65.5254,0.266,29.6223
PAR_A01,62,Dimorphandra macrostachya,Fabaceae,220535.8487,9633593.238,O,18.5,False,8.7,11.3,"22,5",False,T08,,18.5,False,O,11.3,measured,64.8313,64.8313,0.695,74.8318
PAR_A01,63,Inga marginata,Fabaceae,220519.2047,9633584.039,O,10.8,False,5.33,6.48,,True,T08,,10.8,False,O,6.48,measured,13.1765,13.1765,0.5518,12.1424
